Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Wilks,McCulloch,Glossbrenner,IPFPoints,Tested,Country,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetName
Naoya Mori,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,105.35,120,-200.0,200.0,-217.5,,200.0,127.5,-132.5,132.5,,132.5,207.5,222.5,-232.5,,222.5,555.0,8,331.26,351.13,316.33,466.16,Yes,Japan,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Joshua Tan,M,SBD,Raw,14.5,13-15,14-18,Sub-Juniors,116.8,120,180.0,192.5,212.5,,212.5,100.0,107.5,112.5,,112.5,200.0,207.5,220.0,,220.0,545.0,9,315.4,372.17,302.06,428.33,Yes,Singapore,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Bartłomiej Tuszyński,M,SBD,Raw,15.5,16-17,14-18,Sub-Juniors,139.25,120+,210.0,225.0,240.0,,240.0,115.0,125.0,135.0,,135.0,225.0,240.0,250.0,,250.0,625.0,1,349.54,394.98,332.37,456.09,Yes,Poland,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Andrew Standfield,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,139.0,120+,220.0,240.0,250.0,,250.0,117.5,125.0,132.5,,132.5,215.0,230.0,240.0,,240.0,622.5,2,348.23,369.13,331.17,454.37,Yes,USA,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Martin Van Der Merwe,M,SBD,Raw,17.5,18-19,14-18,Sub-Juniors,121.75,120+,-200.0,200.0,225.0,,225.0,137.5,-150.0,150.0,,150.0,210.0,225.0,-240.0,,225.0,600.0,3,343.82,364.45,329.45,468.61,Yes,South Africa,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Jacob Bisch,M,SBD,Raw,16.0,16-17,14-18,Sub-Juniors,134.95,120+,225.0,-235.0,-240.0,,225.0,-135.0,135.0,140.0,,140.0,180.0,200.0,-210.0,,200.0,565.0,4,317.53,358.81,302.58,411.33,Yes,Canada,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Elliott Reisz,M,SBD,Raw,14.5,13-15,14-18,Sub-Juniors,134.6,120+,195.0,205.0,-212.5,,205.0,102.5,107.5,-110.0,,107.5,215.0,227.5,-242.5,,227.5,540.0,5,303.61,358.26,289.37,389.97,Yes,USA,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
John Pineda,M,SBD,Raw,22.5,20-23,19-23,Juniors,52.1,53,132.5,140.0,142.5,,142.5,117.5,-122.5,122.5,,122.5,182.5,192.5,-197.5,,192.5,457.5,1,448.03,448.03,441.18,637.71,Yes,Canada,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Eddie Taylor,M,SBD,Raw,21.5,20-23,19-23,Juniors,51.4,53,130.0,140.0,-145.0,,140.0,85.0,90.0,92.5,,92.5,150.0,160.0,167.5,,167.5,400.0,2,397.34,401.31,391.57,554.11,Yes,USA,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Kaito Hirai,M,SBD,Raw,21.5,20-23,19-23,Juniors,52.25,53,150.0,155.0,-160.0,,155.0,70.0,77.5,-80.0,,77.5,-160.0,-160.0,160.0,,160.0,392.5,3,383.23,387.06,377.3,533.51,Yes,Japan,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Yota Tanabe,M,SBD,Raw,20.5,20-23,19-23,Juniors,44.35,53,110.0,120.0,122.5,,122.5,65.0,70.0,72.5,,72.5,140.0,150.0,160.0,,160.0,355.0,4,416.53,424.86,413.14,563.4,Yes,Japan,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Derek Ng,M,SBD,Raw,21.5,20-23,19-23,Juniors,59.0,59,165.0,172.5,177.5,,177.5,90.0,92.5,95.0,,95.0,250.0,265.0,275.0,,275.0,547.5,1,474.23,478.97,463.53,698.14,Yes,Canada,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Daniel Tan,M,SBD,Raw,21.5,20-23,19-23,Juniors,57.85,59,185.0,192.5,197.5,,197.5,105.0,112.5,-117.5,,112.5,205.0,217.5,-222.5,,217.5,527.5,2,465.42,470.07,455.44,680.99,Yes,Singapore,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Denis Pavlov,M,SBD,Raw,20.5,20-23,19-23,Juniors,58.7,59,170.0,177.5,-180.0,,177.5,125.0,130.0,-132.5,,130.0,200.0,210.0,-222.5,,210.0,517.5,3,450.38,459.39,440.35,658.11,Yes,Russia,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Rostyslav Zherebtsov,M,SBD,Raw,20.5,20-23,19-23,Juniors,58.35,59,157.5,165.0,-170.0,,165.0,117.5,122.5,-125.0,,122.5,190.0,200.0,-210.0,,200.0,487.5,4,426.65,435.18,417.29,618.24,Yes,Ukraine,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Junto Tsuchiya,M,SBD,Raw,18.0,18-19,19-23,Juniors,57.8,59,165.0,-175.0,-177.5,,165.0,110.0,-120.0,120.0,,120.0,180.0,187.5,-192.5,,187.5,472.5,5,417.23,442.27,408.31,601.58,Yes,Japan,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Julien Gutierrez,M,SBD,Raw,22.5,20-23,19-23,Juniors,58.3,59,157.5,165.0,-167.5,,165.0,95.0,100.0,105.0,,105.0,197.5,202.5,-210.0,,202.5,472.5,6,413.86,413.86,404.8,597.04,Yes,France,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Hugo Granberg,M,SBD,Raw,19.5,20-23,19-23,Juniors,58.25,59,160.0,170.0,-175.0,,170.0,97.5,102.5,-105.0,,102.5,180.0,190.0,-200.0,,190.0,462.5,7,405.42,417.59,396.57,583.05,Yes,Sweden,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Terence Goh,M,SBD,Raw,22.5,20-23,19-23,Juniors,58.4,59,157.5,-167.5,167.5,,167.5,102.5,110.0,112.5,,112.5,170.0,182.5,-195.0,,182.5,462.5,8,404.45,404.45,395.55,581.73,Yes,Singapore,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Afzol Ali,M,SBD,Raw,22.0,20-23,19-23,Juniors,58.5,59,145.0,-150.0,150.0,,150.0,100.0,-105.0,105.0,,105.0,190.0,-202.5,-202.5,,190.0,445.0,9,388.52,392.4,379.94,555.66,Yes,UK,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Dmitriy Chebanov,M,SBD,Raw,19.5,20-23,19-23,Juniors,65.7,66,200.0,210.0,220.0,,220.0,150.0,155.0,160.0,,160.0,240.0,-247.5,247.5,,247.5,627.5,1,494.56,509.4,480.68,744.74,Yes,Kazakhstan,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Renzo Santelices,M,SBD,Raw,21.5,20-23,19-23,Juniors,65.9,66,210.0,220.0,-225.0,,220.0,130.0,137.5,-140.0,,137.5,250.0,260.0,265.0,,265.0,622.5,2,489.39,494.29,475.58,736.38,Yes,Ecuador,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Luke Homer,M,SBD,Raw,22.5,20-23,19-23,Juniors,65.4,66,240.0,-245.0,-245.0,,240.0,-120.0,-120.0,120.0,,120.0,-247.5,-247.5,260.0,,260.0,620.0,3,490.51,490.51,476.84,737.47,Yes,Canada,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Ciarán Murray,M,SBD,Raw,20.0,20-23,19-23,Juniors,65.05,66,190.0,197.5,205.0,,205.0,102.5,107.5,112.5,,112.5,207.5,212.5,215.0,,215.0,532.5,4,423.17,435.87,411.49,624.08,Yes,Ireland,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Joel Chan,M,SBD,Raw,22.5,20-23,19-23,Juniors,65.6,66,170.0,-185.0,185.0,,185.0,120.0,127.5,-130.0,,127.5,205.0,217.5,-222.5,,217.5,530.0,5,418.25,418.25,406.53,616.58,Yes,Singapore,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Micheal Seay,M,SBD,Raw,22.5,20-23,19-23,Juniors,73.55,74,250.0,-264.0,267.5,,267.5,182.5,187.5,-192.5,,187.5,255.0,270.0,277.5,,277.5,732.5,1,529.19,529.19,511.75,812.4,Yes,USA,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Richard Cho,M,SBD,Raw,22.5,20-23,19-23,Juniors,73.65,74,250.0,262.5,268.0,,268.0,145.0,150.0,152.5,,152.5,285.0,-305.0,-312.5,,285.0,705.5,2,509.19,509.19,492.38,778.57,Yes,USA,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Riccardo Angelini,M,SBD,Raw,21.5,20-23,19-23,Juniors,73.25,74,235.0,245.0,252.5,,252.5,-157.5,157.5,162.5,,162.5,260.0,275.0,-292.5,,275.0,690.0,3,499.95,504.95,483.56,762.6,Yes,Italy,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Nathan Winsala,M,SBD,Raw,20.5,20-23,19-23,Juniors,73.6,74,235.0,250.0,257.5,,257.5,125.0,132.5,137.5,,137.5,260.0,275.0,-285.0,,275.0,670.0,4,483.8,493.48,467.85,735.48,Yes,UK,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Blake Barrett,M,SBD,Raw,21.5,20-23,19-23,Juniors,73.2,74,222.5,-235.0,-237.5,,222.5,140.0,147.5,152.5,,152.5,267.5,277.5,285.0,,285.0,660.0,5,478.45,483.23,462.78,726.11,Yes,Canada,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Vadym Yarzhemskyi,M,SBD,Raw,19.5,20-23,19-23,Juniors,73.4,74,217.5,222.5,225.0,,225.0,165.0,170.0,172.5,,172.5,245.0,255.0,-260.0,,255.0,652.5,6,472.09,486.25,456.57,715.47,Yes,Ukraine,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Andreas Nilsson #1,M,SBD,Raw,20.5,20-23,19-23,Juniors,73.9,74,210.0,217.5,222.5,,222.5,160.0,165.0,167.5,,167.5,235.0,250.0,-260.0,,250.0,640.0,7,460.8,470.02,445.53,696.68,Yes,Sweden,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Roman Klepche,M,SBD,Raw,21.5,20-23,19-23,Juniors,72.05,74,210.0,220.0,225.0,,225.0,150.0,160.0,165.0,,165.0,230.0,240.0,-250.0,,240.0,630.0,8,462.0,466.62,447.17,697.34,Yes,Russia,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Ryu Saito,M,SBD,Raw,20.5,20-23,19-23,Juniors,73.5,74,220.0,-232.5,-232.5,,220.0,120.0,132.5,145.0,,145.0,245.0,-255.0,-255.0,,245.0,610.0,9,440.91,449.73,426.39,662.68,Yes,Japan,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Eetu Kumpulainen,M,SBD,Raw,20.5,20-23,19-23,Juniors,73.6,74,205.0,215.0,-220.0,,215.0,130.0,135.0,,,135.0,240.0,-250.0,250.0,,250.0,600.0,10,433.26,441.92,418.97,649.77,Yes,Finland,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Klaus Kaufmann,M,SBD,Raw,22.5,20-23,19-23,Juniors,73.0,74,202.5,212.5,-215.0,,212.5,-130.0,135.0,140.0,,140.0,227.5,-235.0,-235.0,,227.5,580.0,11,421.29,421.29,407.54,629.09,Yes,Austria,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Sean Ferran,M,SBD,Raw,21.5,20-23,19-23,Juniors,72.55,74,-200.0,200.0,212.5,,212.5,132.5,137.5,140.0,,140.0,202.5,215.0,225.0,,225.0,577.5,12,421.36,425.57,407.71,628.9,Yes,Ireland,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Elias De Buck,M,SBD,Raw,22.5,20-23,19-23,Juniors,72.35,74,195.0,205.0,-210.0,,205.0,135.0,140.0,-145.0,,140.0,215.0,222.5,-232.5,,222.5,567.5,13,414.9,414.9,401.51,617.81,Yes,Belgium,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Wongsatorn Angchaibunsrisuk,M,SBD,Raw,22.5,20-23,19-23,Juniors,71.8,74,-170.0,170.0,177.5,,177.5,125.0,135.0,142.5,,142.5,190.0,205.0,217.5,,217.5,537.5,14,395.18,395.18,382.55,584.02,Yes,Thailand,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Wynand Kuhn,M,SBD,Raw,20.0,20-23,19-23,Juniors,70.95,74,140.0,150.0,155.0,,155.0,110.0,117.5,-122.5,,117.5,210.0,220.0,-227.5,,220.0,492.5,15,365.32,376.28,353.83,532.89,Yes,South Africa,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Yuya Fujii,M,SBD,Raw,20.5,20-23,19-23,Juniors,73.1,74,-220.0,232.5,-237.5,,232.5,147.5,155.0,-157.5,,155.0,-275.0,-282.5,-285.0,,,,DQ,,,,,Yes,Japan,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Chido Nnoli,M,SBD,Raw,21.5,20-23,19-23,Juniors,81.95,83,230.0,242.5,247.5,,247.5,147.5,160.0,-162.5,,160.0,305.0,316.5,325.0,,325.0,732.5,1,492.69,497.61,474.21,753.39,Yes,Norway,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Timothy Monigatti,M,SBD,Raw,22.0,20-23,19-23,Juniors,82.7,83,262.5,275.0,-280.0,,275.0,155.0,162.5,-165.0,,162.5,282.5,295.0,-302.5,,295.0,732.5,2,490.0,494.9,471.42,748.77,Yes,New Zealand,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Dylan Nelson #1,M,SBD,Raw,22.5,20-23,19-23,Juniors,82.1,83,272.5,-287.5,287.5,,287.5,150.0,155.0,160.0,,160.0,250.0,260.0,267.5,,267.5,715.0,3,480.39,480.39,462.33,732.45,Yes,UK,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Scott Webb,M,SBD,Raw,21.5,20-23,19-23,Juniors,82.75,83,247.5,262.5,-265.0,,262.5,147.5,155.0,157.5,,157.5,260.0,272.5,277.5,,277.5,697.5,4,466.42,471.08,448.72,708.65,Yes,UK,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Richard van Bezooijen,M,SBD,Raw,22.5,20-23,19-23,Juniors,82.1,83,240.0,250.0,255.0,,255.0,152.5,160.0,162.5,,162.5,260.0,270.0,275.0,,275.0,692.5,5,465.27,465.27,447.78,706.73,Yes,Netherlands,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Gaminum Adam,M,SBD,Raw,22.5,20-23,19-23,Juniors,83.0,83,250.0,-255.0,,,250.0,175.0,-182.5,-182.5,,175.0,265.0,-270.0,,,265.0,690.0,6,460.57,460.57,443.04,698.69,Yes,Nauru,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Egor Khlebushchev,M,SBD,Raw,21.5,20-23,19-23,Juniors,82.6,83,235.0,242.5,-250.0,,242.5,175.0,182.5,187.5,,187.5,255.0,-270.0,-270.0,,255.0,685.0,7,458.55,463.14,441.19,695.29,Yes,Russia,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Otto Fält,M,SBD,Raw,22.5,20-23,19-23,Juniors,82.2,83,235.0,247.5,-257.5,,247.5,140.0,147.5,-152.5,,147.5,270.0,-285.0,285.0,,285.0,680.0,8,456.53,456.53,439.35,691.87,Yes,Finland,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Theodor Dima,M,SBD,Raw,22.5,20-23,19-23,Juniors,82.8,83,245.0,255.0,260.0,,260.0,130.0,140.0,-145.0,,140.0,245.0,260.0,-270.0,,260.0,660.0,9,441.18,441.18,424.43,665.72,Yes,Romania,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Naoki Terunuma,M,SBD,Raw,21.5,20-23,19-23,Juniors,81.95,83,220.0,230.0,237.5,,237.5,150.0,155.0,157.5,,157.5,240.0,-255.0,255.0,,255.0,650.0,10,437.2,441.57,420.8,658.98,Yes,Japan,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Aaron Moran,M,SBD,Raw,22.5,20-23,19-23,Juniors,81.85,83,210.0,217.5,220.0,,220.0,140.0,145.0,147.5,,147.5,240.0,250.0,260.0,,260.0,627.5,11,422.38,422.38,406.55,633.77,Yes,Ireland,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Vitalijs Boronenko,M,SBD,Raw,21.5,20-23,19-23,Juniors,82.15,83,205.0,215.0,222.5,,222.5,130.0,135.0,137.5,,137.5,240.0,252.5,-257.5,,252.5,612.5,12,411.37,415.48,395.89,615.04,Yes,Ireland,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Manuel Weberndorfer,M,SBD,Raw,20.5,20-23,19-23,Juniors,81.45,83,195.0,207.5,215.0,,215.0,117.5,125.0,127.5,,127.5,210.0,222.5,227.5,,227.5,570.0,13,384.82,392.52,370.49,569.88,Yes,Austria,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Phuripat Yimserhthi,M,SBD,Raw,18.0,18-19,19-23,Juniors,79.1,83,205.0,220.0,227.5,,227.5,110.0,117.5,-125.0,,117.5,200.0,212.5,222.5,,222.5,567.5,14,390.23,413.64,376.19,578.86,Yes,Thailand,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Ewan Belgrove,M,SBD,Raw,18.5,18-19,19-23,Juniors,82.25,83,285.0,-297.5,-297.5,,285.0,160.0,-165.0,165.0,,165.0,70.0,,,,70.0,520.0,15,348.99,362.95,335.84,508.91,Yes,Australia,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Connor Borkert,M,SBD,Raw,21.5,20-23,19-23,Juniors,92.15,93,275.0,290.0,297.5,,297.5,177.5,187.5,195.0,,195.0,277.5,292.5,-307.5,,292.5,785.0,1,495.3,500.26,474.23,753.64,Yes,USA,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Vid Leskovar,M,SBD,Raw,23.0,20-23,19-23,Juniors,92.95,93,260.0,275.0,-282.5,,275.0,150.0,155.0,-160.0,,155.0,295.0,315.0,-320.0,,315.0,745.0,2,468.12,468.12,448.05,707.04,Yes,Slovenia,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Matt Lewis Vena,M,SBD,Raw,20.5,20-23,19-23,Juniors,91.95,93,285.0,-295.0,-295.0,,285.0,150.0,157.5,162.5,,162.5,295.0,-305.0,-305.0,,295.0,742.5,3,468.98,478.36,449.07,709.23,Yes,Canada,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Carl Hynén-Ulfsjöö,M,SBD,Raw,22.5,20-23,19-23,Juniors,91.8,93,242.5,252.5,260.0,,260.0,157.5,165.0,-172.5,,165.0,280.0,292.5,302.5,,302.5,727.5,4,459.87,459.87,440.37,693.91,Yes,Sweden,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Rubén Rodríguez Castro,M,SBD,Raw,22.5,20-23,19-23,Juniors,89.8,93,255.0,265.0,-275.0,,265.0,155.0,-162.5,162.5,,162.5,277.5,292.5,-305.0,,292.5,720.0,5,460.17,460.17,441.07,695.66,Yes,Spain,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Adedapo Ojewale,M,SBD,Raw,21.5,20-23,19-23,Juniors,90.8,93,240.0,250.0,255.0,,255.0,-155.0,155.0,160.0,,160.0,-305.0,305.0,-330.0,,305.0,720.0,6,457.6,462.17,438.4,690.72,Yes,UK,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Jakub Vágner,M,SBD,Raw,21.0,20-23,19-23,Juniors,92.35,93,262.5,-275.0,275.0,,275.0,145.0,150.0,-152.5,,150.0,270.0,280.0,290.0,,290.0,715.0,7,450.66,459.68,431.45,677.94,Yes,Czechia,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Maël Jacquemet,M,SBD,Raw,22.0,20-23,19-23,Juniors,92.75,93,260.0,-270.0,277.5,,277.5,165.0,167.5,-170.0,,167.5,255.0,270.0,-282.5,,270.0,715.0,8,449.73,454.23,430.48,676.08,Yes,France,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Jacob Florelius,M,SBD,Raw,20.5,20-23,19-23,Juniors,92.3,93,220.0,232.5,237.5,,237.5,185.0,-192.5,-192.5,,185.0,260.0,280.0,-302.5,,280.0,702.5,9,442.9,451.76,424.03,664.84,Yes,Norway,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Rasmsu Winther,M,SBD,Raw,22.5,20-23,19-23,Juniors,92.4,93,242.5,255.0,262.5,,262.5,140.0,147.5,152.5,,152.5,265.0,277.5,-287.5,,277.5,692.5,10,436.37,436.37,417.76,653.72,Yes,Denmark,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Paul Egger,M,SBD,Raw,20.0,20-23,19-23,Juniors,92.0,93,235.0,247.5,-257.5,,247.5,132.5,137.5,-140.0,,137.5,280.0,295.0,305.0,,305.0,690.0,11,435.71,448.78,417.19,652.86,Yes,Austria,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Joel Immanuel Vikesland,M,SBD,Raw,21.5,20-23,19-23,Juniors,92.0,93,217.5,230.0,-237.5,,230.0,147.5,152.5,155.0,,155.0,287.5,302.5,-315.0,,302.5,687.5,12,434.13,438.47,415.68,650.19,Yes,Norway,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Moises Villon,M,SBD,Raw,19.5,20-23,19-23,Juniors,91.85,93,230.0,240.0,-247.5,,240.0,175.0,182.5,-187.5,,182.5,245.0,257.5,-267.5,,257.5,680.0,13,429.73,442.62,411.5,642.85,Yes,Ecuador,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Matthew Shapiera,M,SBD,Raw,20.0,20-23,19-23,Juniors,91.45,93,225.0,240.0,250.0,,250.0,142.5,150.0,155.0,,155.0,252.5,270.0,-275.0,,270.0,675.0,14,427.49,440.31,409.42,639.3,Yes,Australia,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Daniel Felstein,M,SBD,Raw,22.5,20-23,19-23,Juniors,92.55,93,230.0,247.5,-252.5,,247.5,140.0,-147.5,-147.5,,140.0,270.0,285.0,-290.0,,285.0,672.5,15,423.44,423.44,405.35,631.73,Yes,Australia,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Jordan Konczak,M,SBD,Raw,20.0,20-23,19-23,Juniors,92.6,93,215.0,222.5,-227.5,,222.5,142.5,150.0,155.0,,155.0,235.0,240.0,-245.0,,240.0,617.5,16,388.71,400.37,372.09,572.93,Yes,Ireland,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Filipp Sushkov,M,SBD,Raw,21.5,20-23,19-23,Juniors,92.15,93,-260.0,-260.0,-260.0,,,175.0,180.0,190.0,,190.0,260.0,275.0,-297.5,,275.0,,DQ,,,,,Yes,Russia,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Emil Norling,M,SBD,Raw,22.5,20-23,19-23,Juniors,104.55,105,295.0,305.0,312.5,,312.5,185.0,190.0,195.0,,195.0,330.0,-347.5,355.0,,355.0,862.5,1,516.17,516.17,492.88,774.8,Yes,Sweden,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Vladislav Aksennikov,M,SBD,Raw,21.5,20-23,19-23,Juniors,104.8,105,285.0,295.0,302.5,,302.5,192.5,202.5,207.5,,207.5,332.5,347.5,-355.5,,347.5,857.5,2,512.75,517.87,489.62,768.74,Yes,Russia,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Luke Tremblay,M,SBD,Raw,22.5,20-23,19-23,Juniors,104.1,105,305.0,310.0,315.0,,315.0,185.0,192.5,195.0,,195.0,295.0,310.0,315.0,,315.0,825.0,3,494.49,494.49,472.17,739.32,Yes,Canada,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Cameron St Amand,M,SBD,Raw,20.5,20-23,19-23,Juniors,104.65,105,-320.0,-320.0,320.0,,320.0,172.5,-180.0,180.0,,180.0,300.0,-312.5,-315.0,,300.0,800.0,4,478.61,488.18,457.01,712.12,Yes,Canada,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Will Hemmen,M,SBD,Raw,22.5,20-23,19-23,Juniors,104.25,105,285.0,300.0,312.5,,312.5,155.0,162.5,-167.5,,162.5,295.0,310.0,317.5,,317.5,792.5,5,474.77,474.77,453.34,706.25,Yes,USA,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Ben Wharton,M,SBD,Raw,22.0,20-23,19-23,Juniors,104.6,105,260.0,272.5,282.5,,282.5,165.0,172.5,-175.0,,172.5,277.5,295.0,-300.0,,295.0,750.0,6,448.77,453.26,428.52,662.51,Yes,UK,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Daniel Saber,M,SBD,Raw,21.5,20-23,19-23,Juniors,104.45,105,270.0,-277.5,-277.5,,270.0,-165.0,165.0,167.5,,167.5,-300.0,300.0,-312.5,,300.0,737.5,7,441.51,445.93,421.59,650.62,Yes,Sweden,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Angus McKay,M,SBD,Raw,22.5,20-23,19-23,Juniors,104.1,105,250.0,265.0,275.0,,275.0,142.5,150.0,-152.5,,150.0,282.5,-300.0,-302.5,,282.5,707.5,8,424.06,424.06,404.92,621.96,Yes,New Zealand,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Daniel Villacampa Estallo,M,SBD,Raw,21.5,20-23,19-23,Juniors,104.1,105,250.0,260.0,-265.0,,260.0,155.0,160.0,162.5,,162.5,285.0,-300.0,-302.5,,285.0,707.5,9,424.06,428.3,404.92,621.96,Yes,Spain,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Damian Steinke,M,SBD,Raw,21.5,20-23,19-23,Juniors,104.4,105,255.0,265.0,-275.0,,265.0,150.0,162.5,-167.5,,162.5,-280.0,280.0,-317.5,,280.0,707.5,10,423.63,427.86,404.51,620.89,Yes,Norway,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Mark Stell,M,SBD,Raw,20.0,20-23,19-23,Juniors,102.0,105,225.0,235.0,242.5,,242.5,170.0,177.5,180.0,,180.0,250.0,262.5,272.5,,272.5,695.0,11,419.72,432.31,400.79,617.07,Yes,Ireland,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
Kousuke Hosohata,M,SBD,Raw,19.5,20-23,19-23,Juniors,100.0,105,245.0,252.5,-255.0,,252.5,135.0,-140.0,-140.0,,135.0,250.0,262.5,-280.0,,262.5,650.0,12,395.58,407.45,377.83,578.68,Yes,Japan,IPF,IPF,2019-06-04,Sweden,,World Classic Powerlifting Championships
